"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"fake_1435","1435","1","fake","95","3","451","3.62","31.67","49","401","1","0","7","0","0","0.010526","0.0","0","0.0","0.043605","0","5","0","5","0.011086","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1436","1436","1","fake","75","3","451","4.88","25.0","79","371","1","0","6","2","0","0.013333","0.0","0","0.0","0.051913","0","14","1","15","0.033259","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_1437","1437","1","fake","120","4","731","4.97","30.0","101","629","1","0","5","5","0","0.008333","0.0","0","0.0","0.026801","0","51","3","54","0.073871","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1438","1438","1","fake","114","6","648","4.56","19.0","73","574","0","1","8","0","1","0.0","0.008772","1","0.008772","0.052023","0","33","1","34","0.052469","0","","0","0.0","","1","0.008772","sipas","0","0.0",""
"fake_1439","1439","1","fake","104","7","579","4.47","14.86","136","442","1","1","3","0","0","0.009615","0.009615","0","0.0","0.015054","0","45","1","46","0.079447","0","","0","0.0","","0","0.0","","2","0.019231","ndoshta, mund të"
"fake_1440","1440","1","fake","84","7","520","4.92","12.0","90","429","0","1","6","0","0","0.0","0.011905","1","0.011905","0.050847","0","28","1","29","0.055769","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1441","1441","1","fake","103","6","615","4.79","17.17","40","574","1","0","3","0","0","0.009709","0.0","0","0.0","0.028398","0","38","1","39","0.063415","0","","0","0.0","","0","0.0","","1","0.009709","thuhet"
"fake_1442","1442","1","fake","73","4","464","5.16","18.25","84","379","0","0","3","2","0","0.0","0.0","0","0.0","0.026525","0","27","0","27","0.05819","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1443","1443","1","fake","75","3","490","5.39","25.0","79","410","0","1","5","2","0","0.0","0.013333","0","0.0","0.05985","0","32","1","33","0.067347","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1444","1444","1","fake","65","4","427","5.46","16.25","65","361","0","0","1","0","0","0.0","0.0","1","0.015385","0.056657","0","22","0","22","0.051522","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1445","1445","1","fake","76","3","499","5.45","25.33","97","401","0","0","4","0","0","0.0","0.0","0","0.0","0.007246","0","38","2","40","0.08016","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1446","1446","1","fake","81","4","457","4.53","20.25","75","381","0","0","4","0","0","0.0","0.0","2","0.024691","0.040872","0","26","1","27","0.059081","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1447","1447","1","fake","90","4","494","4.42","22.5","94","399","0","0","3","1","0","0.0","0.0","0","0.0","0.042714","0","23","6","29","0.058704","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1448","1448","1","fake","79","3","477","4.84","26.33","84","392","0","0","6","4","0","0.0","0.0","0","0.0","0.044619","0","26","0","26","0.054507","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1449","1449","1","fake","76","2","469","5.11","38.0","96","372","0","0","1","0","0","0.0","0.0","0","0.0","0.078329","0","35","5","40","0.085288","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1450","1450","1","fake","91","4","536","4.78","22.75","79","456","0","0","5","0","0","0.0","0.0","1","0.010989","0.066667","0","25","1","26","0.048507","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1451","1451","1","fake","86","3","529","5.01","28.67","91","437","0","0","5","3","0","0.0","0.0","0","0.0","0.027842","0","32","1","33","0.062382","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1452","1452","1","fake","70","4","411","4.73","17.5","89","321","0","0","2","2","0","0.0","0.0","0","0.0","0.018127","0","27","0","27","0.065693","0","","2","0.028571","tronditëse","0","0.0","","0","0.0",""
"fake_1453","1453","1","fake","65","4","395","4.89","16.25","59","335","1","0","3","2","0","0.015385","0.0","0","0.0","0.059748","0","14","1","15","0.037975","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1454","1454","1","fake","96","4","564","4.73","24.0","74","489","0","0","7","2","0","0.0","0.0","0","0.0","0.013216","0","28","1","29","0.051418","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1455","1455","1","fake","93","5","571","5.04","18.6","74","496","1","0","3","1","0","0.010753","0.0","1","0.010753","0.06823","0","58","0","58","0.101576","0","","0","0.0","","1","0.010753","ministria","0","0.0",""
"fake_1456","1456","1","fake","105","4","645","5.05","26.25","65","579","0","0","5","0","0","0.0","0.0","0","0.0","0.055028","0","21","0","21","0.032558","1","per","0","0.0","","2","0.019048","sipas","0","0.0",""
"fake_1457","1457","1","fake","131","2","620","3.64","65.5","130","489","0","0","6","2","0","0.0","0.0","0","0.0","0.012579","0","25","0","25","0.040323","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1458","1458","1","fake","107","5","585","4.36","21.4","98","486","0","1","4","1","0","0.0","0.009346","0","0.0","0.015021","0","57","0","57","0.097436","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1459","1459","1","fake","99","8","564","4.53","12.38","99","464","0","0","4","3","1","0.0","0.0","0","0.0","0.040179","0","29","0","29","0.051418","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1460","1460","1","fake","100","9","499","3.82","11.11","63","435","0","0","5","2","1","0.0","0.0","0","0.0","0.020942","0","31","0","31","0.062124","1","per","0","0.0","","0","0.0","","1","0.01","mund të"
"fake_1461","1461","1","fake","99","4","549","4.25","24.75","62","486","0","0","2","0","0","0.0","0.0","0","0.0","0.028571","0","0","0","0","0.0","3","eshte, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1462","1462","1","fake","82","7","450","4.37","11.71","91","358","0","0","2","0","0","0.0","0.0","0","0.0","0.036313","0","29","3","32","0.071111","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1463","1463","1","fake","103","4","555","4.32","25.75","112","442","2","0","2","2","0","0.019417","0.0","0","0.0","0.029213","0","45","1","46","0.082883","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1464","1464","1","fake","83","6","463","4.3","13.83","41","421","0","0","10","0","0","0.0","0.0","0","0.0","0.030986","0","27","3","30","0.064795","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1465","1465","1","fake","88","5","549","5.01","17.6","77","471","0","0","5","0","0","0.0","0.0","0","0.0","0.022676","0","45","0","45","0.081967","1","per","0","0.0","","0","0.0","","1","0.011364","thuhet"
"fake_1466","1466","1","fake","94","16","496","4.03","5.88","55","440","0","0","7","0","0","0.0","0.0","0","0.0","0.023747","0","29","2","31","0.0625","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1467","1467","1","fake","100","21","527","3.95","4.76","47","479","0","0","5","2","0","0.0","0.0","0","0.0","0.045685","0","23","1","24","0.045541","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1468","1468","1","fake","115","9","650","4.52","12.78","110","539","0","0","8","2","0","0.0","0.0","0","0.0","0.034749","0","54","3","57","0.087692","1","per","0","0.0","","0","0.0","","1","0.008696","mund të"
"fake_1469","1469","1","fake","109","9","611","4.54","12.11","97","513","0","1","3","0","0","0.0","0.009174","0","0.0","0.016194","0","55","3","58","0.094926","3","cfare, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1470","1470","1","fake","101","14","549","4.2","7.21","98","450","0","0","3","0","0","0.0","0.0","0","0.0","0.033019","0","32","3","35","0.063752","1","per","0","0.0","","1","0.009901","sipas","0","0.0",""
"fake_1471","1471","1","fake","80","9","480","4.66","8.89","63","416","0","0","7","0","0","0.0","0.0","0","0.0","0.018767","0","38","4","42","0.0875","1","per","0","0.0","","1","0.0125","policia","0","0.0",""
"fake_1472","1472","1","fake","83","5","490","4.83","16.6","76","413","0","1","0","0","0","0.0","0.012048","0","0.0","0.01995","0","6","0","6","0.012245","4","eshte, per, nje, behet","0","0.0","","0","0.0","","0","0.0",""
"fake_1473","1473","1","fake","93","4","555","4.92","23.25","73","481","0","0","4","0","0","0.0","0.0","0","0.0","0.024017","0","29","0","29","0.052252","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1474","1474","1","fake","101","7","556","4.44","14.43","102","453","0","0","3","2","0","0.0","0.0","1","0.009901","0.065169","0","33","5","38","0.068345","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1475","1475","1","fake","96","5","500","4.18","19.2","68","431","0","0","2","0","0","0.0","0.0","0","0.0","0.01995","0","51","0","51","0.102","1","nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1476","1476","1","fake","85","4","504","4.81","21.25","51","452","0","0","2","0","0","0.0","0.0","0","0.0","0.034314","0","45","1","46","0.09127","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1477","1477","1","fake","101","2","582","4.57","50.5","84","497","0","0","5","2","1","0.0","0.0","1","0.009901","0.051948","0","45","3","48","0.082474","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1478","1478","1","fake","105","13","591","4.54","8.08","89","501","1","0","5","0","0","0.009524","0.0","0","0.0","0.025157","0","48","0","48","0.081218","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1479","1479","1","fake","119","11","674","4.5","10.82","79","594","0","0","6","2","0","0.0","0.0","1","0.008403","0.05618","0","43","0","43","0.063798","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1480","1480","1","fake","97","4","503","4.11","24.25","74","428","1","0","3","0","1","0.010309","0.0","0","0.0","0.015038","0","29","6","35","0.069583","2","per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1481","1481","1","fake","82","5","499","4.94","16.4","102","396","0","1","4","0","1","0.0","0.012195","0","0.0","0.059259","0","30","3","33","0.066132","0","","0","0.0","","1","0.012195","sipas","0","0.0",""
"fake_1482","1482","1","fake","101","5","537","4.24","20.2","128","408","1","0","5","0","0","0.009901","0.0","0","0.0","0.016355","0","45","3","48","0.089385","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1483","1483","1","fake","86","4","505","4.78","21.5","93","411","0","0","4","2","0","0.0","0.0","0","0.0","0.024331","0","33","0","33","0.065347","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1484","1484","1","fake","88","3","492","4.53","29.33","69","422","0","0","3","0","0","0.0","0.0","0","0.0","0.025063","0","43","1","44","0.089431","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1485","1485","1","fake","87","11","538","5.03","7.91","54","483","1","0","2","0","0","0.011494","0.0","1","0.011494","0.071101","0","25","2","27","0.050186","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1486","1486","1","fake","97","12","475","3.77","8.08","42","432","1","0","4","0","0","0.010309","0.0","0","0.0","0.068306","0","22","1","23","0.048421","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1487","1487","1","fake","98","6","505","4.08","16.33","73","431","0","0","4","0","0","0.0","0.0","0","0.0","0.015","0","36","1","37","0.073267","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1488","1488","1","fake","80","6","498","4.75","13.33","54","443","0","0","6","0","0","0.0","0.0","0","0.0","0.034211","0","40","0","40","0.080321","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1489","1489","1","fake","80","2","440","4.36","40.0","74","365","0","0","4","0","0","0.0","0.0","0","0.0","0.014327","0","41","1","42","0.095455","1","per","0","0.0","","1","0.0125","studimi","2","0.025","ndoshta, mund të"
"fake_1490","1490","1","fake","85","7","541","5.09","12.14","73","467","3","0","4","0","0","0.035294","0.0","2","0.023529","0.080831","0","29","0","29","0.053604","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1491","1491","1","fake","106","6","574","4.27","17.67","84","489","0","0","2","1","0","0.0","0.0","2","0.018868","0.073661","0","38","1","39","0.067944","1","per","0","0.0","","1","0.009434","sipas","0","0.0",""
"fake_1492","1492","1","fake","92","5","537","4.67","18.4","63","473","0","1","5","2","1","0.0","0.01087","1","0.01087","0.027907","0","36","1","37","0.068901","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1493","1493","1","fake","84","4","496","4.8","21.0","58","437","0","0","3","2","0","0.0","0.0","1","0.011905","0.049628","0","22","0","22","0.044355","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1494","1494","1","fake","105","8","551","4.12","13.12","77","473","0","0","3","1","0","0.0","0.0","1","0.009524","0.053241","0","7","0","7","0.012704","3","per, nje, behet","0","0.0","","0","0.0","","0","0.0",""
"fake_1495","1495","1","fake","100","7","531","4.13","14.29","79","451","0","0","10","2","0","0.0","0.0","0","0.0","0.058111","0","42","0","42","0.079096","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1496","1496","1","fake","94","17","517","4.41","5.53","106","410","0","2","4","0","0","0.0","0.021277","0","0.0","0.038554","0","23","3","26","0.05029","2","eshte, per","0","0.0","","0","0.0","","0","0.0",""
"fake_1497","1497","1","fake","103","17","574","4.34","6.06","96","477","0","0","4","0","0","0.0","0.0","0","0.0","0.035794","0","41","0","41","0.071429","2","per, kerkon","0","0.0","","0","0.0","","0","0.0",""
"fake_1498","1498","1","fake","95","8","573","4.91","11.88","71","501","0","0","4","2","0","0.0","0.0","2","0.021053","0.05794","0","30","0","30","0.052356","1","per","0","0.0","","2","0.021053","policia","1","0.010526","thuhet"
"fake_1499","1499","1","fake","79","3","465","4.76","26.33","58","406","0","0","5","0","0","0.0","0.0","0","0.0","0.037234","0","24","2","26","0.055914","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1500","1500","1","fake","80","4","444","4.42","20.0","78","365","0","0","5","1","0","0.0","0.0","4","0.05","0.107649","0","24","0","24","0.054054","1","per","0","0.0","","1","0.0125","sipas","0","0.0",""
"fake_1501","1501","1","fake","88","6","459","4.08","14.67","79","379","0","0","4","1","0","0.0","0.0","0","0.0","0.030726","0","16","0","16","0.034858","2","per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1502","1502","1","fake","71","4","453","5.28","17.75","71","381","0","0","3","0","0","0.0","0.0","1","0.014085","0.04","0","24","0","24","0.05298","0","","0","0.0","","1","0.014085","sipas","1","0.014085","mund të"
"fake_1503","1503","1","fake","83","3","506","5.0","27.67","85","420","0","0","3","0","0","0.0","0.0","0","0.0","0.024096","0","34","2","36","0.071146","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1504","1504","1","fake","78","3","459","4.81","26.0","69","389","0","0","2","0","0","0.0","0.0","0","0.0","0.018667","0","42","2","44","0.095861","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1505","1505","1","fake","81","4","476","4.77","20.25","73","402","0","0","2","0","0","0.0","0.0","0","0.0","0.020725","0","22","0","22","0.046218","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_1506","1506","1","fake","100","9","541","4.33","11.11","73","467","0","0","2","0","0","0.0","0.0","0","0.0","0.023095","0","44","1","45","0.083179","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1507","1507","1","fake","87","10","571","5.32","8.7","53","517","0","0","6","0","1","0.0","0.0","2","0.022989","0.069114","0","33","0","33","0.057793","0","","0","0.0","","1","0.011494","sipas","0","0.0",""
"fake_1508","1508","1","fake","92","8","494","4.28","11.5","62","431","0","0","4","0","0","0.0","0.0","0","0.0","0.058524","0","31","0","31","0.062753","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1509","1509","1","fake","98","3","493","3.98","32.67","72","420","0","0","1","2","0","0.0","0.0","0","0.0","0.020513","0","26","0","26","0.052738","3","eshte, cfare, per","0","0.0","","0","0.0","","0","0.0",""
"fake_1510","1510","1","fake","87","5","546","5.1","17.4","84","461","3","0","8","0","0","0.034483","0.0","1","0.011494","0.058824","0","35","0","35","0.064103","1","per","0","0.0","","0","0.0","","1","0.011494","mund të"
"fake_1511","1511","1","fake","90","3","456","3.91","30.0","60","395","0","0","6","0","0","0.0","0.0","0","0.0","0.022727","0","34","0","34","0.074561","1","per","0","0.0","","1","0.011111","sipas","0","0.0",""
"fake_1512","1512","1","fake","107","10","615","4.54","10.7","130","484","1","0","5","0","0","0.009346","0.0","0","0.0","0.020576","0","36","4","40","0.065041","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1513","1513","1","fake","99","9","571","4.62","11.0","68","502","0","1","6","4","0","0.0","0.010101","0","0.0","0.015351","0","42","1","43","0.075306","1","per","0","0.0","","1","0.010101","sipas","0","0.0",""
"fake_1514","1514","1","fake","91","4","476","4.03","22.75","90","385","0","0","3","8","0","0.0","0.0","0","0.0","0.032698","0","36","0","36","0.07563","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1515","1515","1","fake","97","7","582","4.9","13.86","72","509","0","0","6","0","0","0.0","0.0","2","0.020619","0.065539","0","36","0","36","0.061856","0","","1","0.010309","nuk do ta besoni","1","0.010309","institucioni","0","0.0",""
"fake_1516","1516","1","fake","98","12","494","3.95","8.17","76","417","0","0","2","1","0","0.0","0.0","1","0.010204","0.064599","0","27","1","28","0.05668","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1517","1517","1","fake","93","7","507","4.27","13.29","93","413","0","0","5","0","0","0.0","0.0","3","0.032258","0.040302","0","29","1","30","0.059172","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1518","1518","1","fake","114","21","625","4.37","5.43","93","531","0","0","3","0","0","0.0","0.0","0","0.0","0.014056","0","38","0","38","0.0608","0","","0","0.0","","0","0.0","","0","0.0",""
